lon,lat,alt,prcp,fitted_values,residuals,local_r2,intercept_coef,altitude_coef,intercept_se,altitude_se,intercept_t,altitude_t
110.933,32.2,1198,0.0,-0.0004954383176387451,0.0004954383176387451,-0.3409442129839384,0.002111648856959063,-2.1761996449063507e-6,3.0041459354216203e-5,1.0e-5,70.29115436972609,-0.21761996449063506
110.933,32.15,682,0.0,0.00036202509253443647,-0.00036202509253443647,0.4888718624610078,0.001182340563513417,-1.2028086084735785e-6,2.89860568769517e-5,1.0e-5,40.78997597129386,-0.12028086084735784
110.95,32.1,474,0.0,0.00035253347399707855,-0.00035253347399707855,0.7926515658697711,0.0006701253419173397,-6.700250378064582e-7,2.678886895189728e-5,1.0e-5,25.0150666353489,-0.06700250378064582
110.3,32.0,782,0.0,9.752041811950433e-5,-9.752041811950433e-5,0.8249077093874315,0.0006731119006087951,-7.360504891167401e-7,3.904200630495127e-5,1.0e-5,17.24070979731981,-0.073605048911674
110.5,31.95,1113,0.0,-0.007107278379130971,0.007107278379130971,0.9829861244185788,0.14475942928803945,-0.00013644807517265985,4.0183414757742444e-5,1.0e-5,3602.467091479515,-13.644807517265983
110.317,31.967,975,0.0,-4.857717177221381e-5,4.857717177221381e-5,0.8681797408418471,0.0012104858663590835,-1.2913467057756896e-6,4.269632172160085e-5,1.0e-5,28.35105736395734,-0.12913467057756894
110.4,32.0,567,0.0,0.00847400245330112,-0.00847400245330112,0.9564381826036078,0.0212419352633372,-2.2518400017700316e-5,3.870187953610247e-5,1.0e-5,548.8605596925073,-2.2518400017700313
110.467,31.883,1091,0.0,-0.0015847536517116928,0.0015847536517116928,0.9480229383663393,0.05255970139599799,-4.9628281436947464e-5,5.369090427864764e-5,1.0e-5,978.9312007713844,-4.962828143694746
110.533,31.983,1084,0.0,-0.005842230562368905,0.005842230562368905,0.9884651828944527,0.23102285800005165,-0.00021851022930112599,3.4141746194844186e-5,1.0e-5,6766.580030254541,-21.851022930112595
111.033,32.033,280,0.0,1.5565214709874298e-5,-1.5565214709874298e-5,0.2618810142502632,2.0805223462297665e-5,-1.87143169729406e-8,2.2572032982618366e-5,1.0e-5,0.9217257248524652,-0.0018714316972940597
110.63,32.063,455,0.5,0.1921779637923323,0.3078220362076677,0.5070459084951995,0.3648868430953196,-0.00037957995451206006,2.8551974744876572e-5,1.0e-5,12779.741028623446,-37.957995451206
110.567,32.1,710,0.0,0.05374032105704296,-0.05374032105704296,0.5357785424412933,0.30399671079880153,-0.00035247378836867407,3.4044711836183614e-5,1.0e-5,8929.337168767157,-35.247378836867405
110.133,31.667,601,0.0,-5.8578497519503996e-5,5.8578497519503996e-5,-0.6999368740482179,-0.0006370901009238463,9.62581702835844e-7,3.436744612029541e-5,1.0e-5,-18.53760383282068,0.0962581702835844
110.184,31.632,753,0.0,9.552949661875308e-6,-9.552949661875308e-6,-2.1518202863018723,-9.68130785798347e-5,1.412563456065206e-7,3.7747746587793205e-5,1.0e-5,-2.5647379600440026,0.01412563456065206
110.533,32.1,575,0.0,0.07517623086097261,-0.07517623086097261,0.5027026455264874,0.22961024785187967,-0.00026858089911462095,3.536688411465094e-5,1.0e-5,6492.238533299637,-26.85808991146209
110.6,32.4,542,0.0,0.1368305038596655,-0.1368305038596655,0.8533066101324163,0.2938933394555378,-0.0002897838295126795,2.631959269556815e-5,1.0e-5,11166.333113696905,-28.97838295126795
110.567,32.367,531,0.0,0.046304706506769766,-0.046304706506769766,0.8152823262918216,0.08571537491215492,-7.421971451108315e-5,2.6308735165481927e-5,1.0e-5,3258.057613678699,-7.421971451108315
110.517,32.4,289,0.0,0.0902750328900325,-0.0902750328900325,0.8119711623418092,0.13917173201979413,-0.0001691927305528084,2.940923408863424e-5,1.0e-5,4732.246055791698,-16.91927305528084
110.683,32.1,484,0.0,0.15105753138485856,-0.15105753138485856,0.34887039171902456,0.35141385373645784,-0.0004139593437016514,3.31327591724537e-5,1.0e-5,10606.235716964386,-41.395934370165136
110.8,32.183,620,0.0,0.012666340250917153,-0.012666340250917153,0.10132651132986259,0.042073782635516206,-4.743135868483718e-5,3.330982030242027e-5,1.0e-5,1263.1044614929715,-4.7431358684837175
111.167,32.9,718,74.5,67.0883067020246,7.411693297975404,0.8205393145833757,23.787859885874283,0.0603070289918528,2.14822789471639e-5,1.0e-5,1.1073247835753835e6,6030.702899185279
111.117,32.817,232,67.5,45.024637056988,22.475362943012,0.5830694599203132,36.462320574947526,0.03690653656051926,2.005214520012865e-5,1.0e-5,1.818375052197088e6,3690.6536560519257
111.167,32.75,198,28.5,29.862037102664978,-1.3620371026649778,0.7939128018359121,21.813626351959684,0.04064853914497622,2.2942215817764977e-5,1.0e-5,950807.3032365346,4064.853914497622
111.133,32.45,285,0.5,0.19258125827914807,0.30741874172085193,0.9367978815761349,0.2694801280145871,-0.00026982059556294395,1.824762539755454e-5,1.0e-5,14767.95594733666,-26.98205955629439
111.083,32.5,279,0.0,0.35399453231626943,-0.35399453231626943,0.9132049007193965,0.5631415231341452,-0.0007496307914619206,1.9143753774296405e-5,1.0e-5,29416.462924332744,-74.96307914619204
111.05,32.417,846,0.0,0.005940050048006462,-0.005940050048006462,0.6735579378880552,0.2529853421035942,-0.0002920157116496309,1.956873435493095e-5,1.0e-5,12928.038038384771,-29.201571164963088
111.367,32.417,384,0.0,0.010955265630893857,-0.010955265630893857,0.9667278103352609,0.02821643607138941,-4.49509646887905e-5,3.23097813665012e-5,1.0e-5,873.309409039958,-4.49509646887905
111.35,32.733,439,0.0,4.062440307476674,-4.062440307476674,0.9001918773752053,25.201387148368877,-0.0481524984986155,4.15339892296028e-5,1.0e-5,606765.3894032149,-4815.24984986155
110.967,32.538,205,0.0,0.7547685479835853,-0.7547685479835853,0.8329818238035677,1.1458531221123411,-0.0019077296298963702,2.043142211671781e-5,1.0e-5,56082.886231142875,-190.77296298963702
111.25,32.417,173,0.0,0.07412545729656103,-0.07412545729656103,0.8941990856373278,0.05455232248180797,0.00011313950759972866,2.1806776622471178e-5,1.0e-5,2501.6224738870196,11.313950759972865
111.033,32.617,375,0.0,2.0679547678724965,-2.0679547678724965,0.8673998077263883,10.939312915786287,-0.023656955061103442,2.6859001818787723e-5,1.0e-5,407286.6515886044,-2365.695506110344
111.067,32.65,229,0.5,12.219938969648188,-11.719938969648188,0.7741463155307894,24.368003936166744,-0.053048318631085396,3.0208802085653117e-5,1.0e-5,806652.4408043209,-5304.831863108539
111.25,32.75,294,10.0,21.54498892565824,-11.544988925658242,0.7928063326010588,16.48450539404796,0.01721252901908259,2.6215529503112745e-5,1.0e-5,628806.8830381872,1721.252901908259
110.9,32.317,514,0.0,0.017960428995155115,-0.017960428995155115,-3.626457182641187,0.037935120788191105,-3.8861268079836554e-5,2.692924813798407e-5,1.0e-5,1408.6958757189773,-3.886126807983655
111.2,32.467,190,0.0,0.20798269463048674,-0.20798269463048674,0.07688690964003542,0.22958495402937856,-0.0001136961020994306,1.9644788021136378e-5,1.0e-5,11686.812491046565,-11.369610209943058
110.583,31.75,1114,0.0,0.00028791760622934315,-0.00028791760622934315,-0.29824961045807363,0.03547622548654919,-3.158734998233379e-5,0.00011875932036911473,1.0e-5,298.72371596844664,-3.158734998233379
110.617,31.75,1086,0.0,0.0013223490159512824,-0.0013223490159512824,-0.5046797992380363,0.0344892996177624,-3.054047016741355e-5,0.00010878259350843682,1.0e-5,317.0479624121806,-3.0540470167413547
